task_id,benchmark_id,benchmark_name,model_id,model_name,image_id,image_name
1736,3,tv_guide_date,8,claude-3-5-sonnet,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1737,3,tv_guide_date,8,claude-3-5-sonnet,22,The_Californian_Sun__May_31__1998_ (7).png
1738,3,tv_guide_date,8,claude-3-5-sonnet,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1739,3,tv_guide_date,8,claude-3-5-sonnet,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1740,3,tv_guide_date,8,claude-3-5-sonnet,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1741,3,tv_guide_date,8,claude-3-5-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1742,3,tv_guide_date,8,claude-3-5-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1743,3,tv_guide_date,8,claude-3-5-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1744,3,tv_guide_date,8,claude-3-5-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1745,3,tv_guide_date,8,claude-3-5-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1746,3,tv_guide_date,8,claude-3-5-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1747,3,tv_guide_date,8,claude-3-5-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1748,3,tv_guide_date,8,claude-3-5-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1749,3,tv_guide_date,8,claude-3-5-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
1750,3,tv_guide_date,9,claude-3-7-sonnet,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1751,3,tv_guide_date,9,claude-3-7-sonnet,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1752,3,tv_guide_date,9,claude-3-7-sonnet,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1753,3,tv_guide_date,9,claude-3-7-sonnet,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1754,3,tv_guide_date,9,claude-3-7-sonnet,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1755,3,tv_guide_date,9,claude-3-7-sonnet,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1756,3,tv_guide_date,9,claude-3-7-sonnet,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1757,3,tv_guide_date,9,claude-3-7-sonnet,7,Daily_News_Sun__Apr_13__2008_ (6).png
1758,3,tv_guide_date,9,claude-3-7-sonnet,8,Daily_News_Sun__Apr_25__2010_ (11).png
1759,3,tv_guide_date,9,claude-3-7-sonnet,9,Daily_News_Sun__Jun_17__2012_ (2).png
1760,3,tv_guide_date,9,claude-3-7-sonnet,10,Daily_News_Sun__Jun_9__2013_.png
1761,3,tv_guide_date,9,claude-3-7-sonnet,11,Daily_News_Sun__Mar_11__2012_ (17).png
1762,3,tv_guide_date,9,claude-3-7-sonnet,12,Daily_News_Sun__Mar_30__2014_ (2).png
1763,3,tv_guide_date,9,claude-3-7-sonnet,13,Daily_News_Sun__May_15__2016_ (12).png
1764,3,tv_guide_date,9,claude-3-7-sonnet,14,Daily_News_Sun__Oct_14__2007_ (8).png
1765,3,tv_guide_date,9,claude-3-7-sonnet,15,Daily_News_Sun__Oct_18__2009_ (33).png
1766,3,tv_guide_date,9,claude-3-7-sonnet,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1767,3,tv_guide_date,9,claude-3-7-sonnet,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1768,3,tv_guide_date,9,claude-3-7-sonnet,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1769,3,tv_guide_date,9,claude-3-7-sonnet,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1770,3,tv_guide_date,9,claude-3-7-sonnet,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1771,3,tv_guide_date,9,claude-3-7-sonnet,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1772,3,tv_guide_date,9,claude-3-7-sonnet,22,The_Californian_Sun__May_31__1998_ (7).png
1773,3,tv_guide_date,9,claude-3-7-sonnet,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1774,3,tv_guide_date,9,claude-3-7-sonnet,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1775,3,tv_guide_date,9,claude-3-7-sonnet,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1776,3,tv_guide_date,9,claude-3-7-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1777,3,tv_guide_date,9,claude-3-7-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1778,3,tv_guide_date,9,claude-3-7-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1779,3,tv_guide_date,9,claude-3-7-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1780,3,tv_guide_date,9,claude-3-7-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1781,3,tv_guide_date,9,claude-3-7-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1782,3,tv_guide_date,9,claude-3-7-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1783,3,tv_guide_date,9,claude-3-7-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1784,3,tv_guide_date,9,claude-3-7-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
1785,3,tv_guide_date,10,claude-4-sonnet,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1786,3,tv_guide_date,10,claude-4-sonnet,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1787,3,tv_guide_date,10,claude-4-sonnet,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1788,3,tv_guide_date,10,claude-4-sonnet,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1789,3,tv_guide_date,10,claude-4-sonnet,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1790,3,tv_guide_date,10,claude-4-sonnet,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1791,3,tv_guide_date,10,claude-4-sonnet,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1792,3,tv_guide_date,10,claude-4-sonnet,7,Daily_News_Sun__Apr_13__2008_ (6).png
1793,3,tv_guide_date,10,claude-4-sonnet,8,Daily_News_Sun__Apr_25__2010_ (11).png
1794,3,tv_guide_date,10,claude-4-sonnet,9,Daily_News_Sun__Jun_17__2012_ (2).png
1795,3,tv_guide_date,10,claude-4-sonnet,10,Daily_News_Sun__Jun_9__2013_.png
1796,3,tv_guide_date,10,claude-4-sonnet,11,Daily_News_Sun__Mar_11__2012_ (17).png
1797,3,tv_guide_date,10,claude-4-sonnet,12,Daily_News_Sun__Mar_30__2014_ (2).png
1798,3,tv_guide_date,10,claude-4-sonnet,13,Daily_News_Sun__May_15__2016_ (12).png
1799,3,tv_guide_date,10,claude-4-sonnet,14,Daily_News_Sun__Oct_14__2007_ (8).png
1800,3,tv_guide_date,10,claude-4-sonnet,15,Daily_News_Sun__Oct_18__2009_ (33).png
1801,3,tv_guide_date,10,claude-4-sonnet,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1802,3,tv_guide_date,10,claude-4-sonnet,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1803,3,tv_guide_date,10,claude-4-sonnet,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1804,3,tv_guide_date,10,claude-4-sonnet,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1805,3,tv_guide_date,10,claude-4-sonnet,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1806,3,tv_guide_date,10,claude-4-sonnet,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1807,3,tv_guide_date,10,claude-4-sonnet,22,The_Californian_Sun__May_31__1998_ (7).png
1808,3,tv_guide_date,10,claude-4-sonnet,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1809,3,tv_guide_date,10,claude-4-sonnet,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1810,3,tv_guide_date,10,claude-4-sonnet,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1811,3,tv_guide_date,10,claude-4-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1812,3,tv_guide_date,10,claude-4-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1813,3,tv_guide_date,10,claude-4-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1814,3,tv_guide_date,10,claude-4-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1815,3,tv_guide_date,10,claude-4-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1816,3,tv_guide_date,10,claude-4-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1817,3,tv_guide_date,10,claude-4-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1818,3,tv_guide_date,10,claude-4-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1819,3,tv_guide_date,10,claude-4-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
1820,3,tv_guide_date,11,gemini-2.0-flash-001,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1821,3,tv_guide_date,11,gemini-2.0-flash-001,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1822,3,tv_guide_date,11,gemini-2.0-flash-001,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1823,3,tv_guide_date,11,gemini-2.0-flash-001,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1824,3,tv_guide_date,11,gemini-2.0-flash-001,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1825,3,tv_guide_date,11,gemini-2.0-flash-001,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1826,3,tv_guide_date,11,gemini-2.0-flash-001,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1827,3,tv_guide_date,11,gemini-2.0-flash-001,7,Daily_News_Sun__Apr_13__2008_ (6).png
1828,3,tv_guide_date,11,gemini-2.0-flash-001,8,Daily_News_Sun__Apr_25__2010_ (11).png
1829,3,tv_guide_date,11,gemini-2.0-flash-001,9,Daily_News_Sun__Jun_17__2012_ (2).png
1830,3,tv_guide_date,11,gemini-2.0-flash-001,10,Daily_News_Sun__Jun_9__2013_.png
1831,3,tv_guide_date,11,gemini-2.0-flash-001,11,Daily_News_Sun__Mar_11__2012_ (17).png
1832,3,tv_guide_date,11,gemini-2.0-flash-001,12,Daily_News_Sun__Mar_30__2014_ (2).png
1833,3,tv_guide_date,11,gemini-2.0-flash-001,13,Daily_News_Sun__May_15__2016_ (12).png
1834,3,tv_guide_date,11,gemini-2.0-flash-001,14,Daily_News_Sun__Oct_14__2007_ (8).png
1835,3,tv_guide_date,11,gemini-2.0-flash-001,15,Daily_News_Sun__Oct_18__2009_ (33).png
1836,3,tv_guide_date,11,gemini-2.0-flash-001,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1837,3,tv_guide_date,11,gemini-2.0-flash-001,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1838,3,tv_guide_date,11,gemini-2.0-flash-001,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1839,3,tv_guide_date,11,gemini-2.0-flash-001,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1840,3,tv_guide_date,11,gemini-2.0-flash-001,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1841,3,tv_guide_date,11,gemini-2.0-flash-001,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1842,3,tv_guide_date,11,gemini-2.0-flash-001,22,The_Californian_Sun__May_31__1998_ (7).png
1843,3,tv_guide_date,11,gemini-2.0-flash-001,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1844,3,tv_guide_date,11,gemini-2.0-flash-001,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1845,3,tv_guide_date,11,gemini-2.0-flash-001,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1846,3,tv_guide_date,11,gemini-2.0-flash-001,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1847,3,tv_guide_date,11,gemini-2.0-flash-001,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1848,3,tv_guide_date,11,gemini-2.0-flash-001,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1849,3,tv_guide_date,11,gemini-2.0-flash-001,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1850,3,tv_guide_date,11,gemini-2.0-flash-001,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1851,3,tv_guide_date,11,gemini-2.0-flash-001,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1852,3,tv_guide_date,11,gemini-2.0-flash-001,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1853,3,tv_guide_date,11,gemini-2.0-flash-001,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1854,3,tv_guide_date,11,gemini-2.0-flash-001,34,The_Sentinel_Sun__Nov_16__1997_.png
1855,3,tv_guide_date,12,gemini-2.0-flash-lite-001,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1856,3,tv_guide_date,12,gemini-2.0-flash-lite-001,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1857,3,tv_guide_date,12,gemini-2.0-flash-lite-001,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1858,3,tv_guide_date,12,gemini-2.0-flash-lite-001,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1859,3,tv_guide_date,12,gemini-2.0-flash-lite-001,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1860,3,tv_guide_date,12,gemini-2.0-flash-lite-001,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1861,3,tv_guide_date,12,gemini-2.0-flash-lite-001,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1862,3,tv_guide_date,12,gemini-2.0-flash-lite-001,7,Daily_News_Sun__Apr_13__2008_ (6).png
1863,3,tv_guide_date,12,gemini-2.0-flash-lite-001,8,Daily_News_Sun__Apr_25__2010_ (11).png
1864,3,tv_guide_date,12,gemini-2.0-flash-lite-001,9,Daily_News_Sun__Jun_17__2012_ (2).png
1865,3,tv_guide_date,12,gemini-2.0-flash-lite-001,10,Daily_News_Sun__Jun_9__2013_.png
1866,3,tv_guide_date,12,gemini-2.0-flash-lite-001,11,Daily_News_Sun__Mar_11__2012_ (17).png
1867,3,tv_guide_date,12,gemini-2.0-flash-lite-001,12,Daily_News_Sun__Mar_30__2014_ (2).png
1868,3,tv_guide_date,12,gemini-2.0-flash-lite-001,13,Daily_News_Sun__May_15__2016_ (12).png
1869,3,tv_guide_date,12,gemini-2.0-flash-lite-001,14,Daily_News_Sun__Oct_14__2007_ (8).png
1870,3,tv_guide_date,12,gemini-2.0-flash-lite-001,15,Daily_News_Sun__Oct_18__2009_ (33).png
1871,3,tv_guide_date,12,gemini-2.0-flash-lite-001,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1872,3,tv_guide_date,12,gemini-2.0-flash-lite-001,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1873,3,tv_guide_date,12,gemini-2.0-flash-lite-001,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1874,3,tv_guide_date,12,gemini-2.0-flash-lite-001,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1875,3,tv_guide_date,12,gemini-2.0-flash-lite-001,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1876,3,tv_guide_date,12,gemini-2.0-flash-lite-001,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1877,3,tv_guide_date,12,gemini-2.0-flash-lite-001,22,The_Californian_Sun__May_31__1998_ (7).png
1878,3,tv_guide_date,12,gemini-2.0-flash-lite-001,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1879,3,tv_guide_date,12,gemini-2.0-flash-lite-001,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1880,3,tv_guide_date,12,gemini-2.0-flash-lite-001,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1881,3,tv_guide_date,12,gemini-2.0-flash-lite-001,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1882,3,tv_guide_date,12,gemini-2.0-flash-lite-001,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1883,3,tv_guide_date,12,gemini-2.0-flash-lite-001,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1884,3,tv_guide_date,12,gemini-2.0-flash-lite-001,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1885,3,tv_guide_date,12,gemini-2.0-flash-lite-001,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1886,3,tv_guide_date,12,gemini-2.0-flash-lite-001,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1887,3,tv_guide_date,12,gemini-2.0-flash-lite-001,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1888,3,tv_guide_date,12,gemini-2.0-flash-lite-001,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1889,3,tv_guide_date,12,gemini-2.0-flash-lite-001,34,The_Sentinel_Sun__Nov_16__1997_.png
1890,3,tv_guide_date,13,gemini-2.5-pro,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1891,3,tv_guide_date,13,gemini-2.5-pro,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1892,3,tv_guide_date,13,gemini-2.5-pro,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1893,3,tv_guide_date,13,gemini-2.5-pro,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1894,3,tv_guide_date,13,gemini-2.5-pro,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1895,3,tv_guide_date,13,gemini-2.5-pro,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1896,3,tv_guide_date,13,gemini-2.5-pro,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1897,3,tv_guide_date,13,gemini-2.5-pro,7,Daily_News_Sun__Apr_13__2008_ (6).png
1898,3,tv_guide_date,13,gemini-2.5-pro,8,Daily_News_Sun__Apr_25__2010_ (11).png
1899,3,tv_guide_date,13,gemini-2.5-pro,9,Daily_News_Sun__Jun_17__2012_ (2).png
1900,3,tv_guide_date,13,gemini-2.5-pro,10,Daily_News_Sun__Jun_9__2013_.png
1901,3,tv_guide_date,13,gemini-2.5-pro,11,Daily_News_Sun__Mar_11__2012_ (17).png
1902,3,tv_guide_date,13,gemini-2.5-pro,12,Daily_News_Sun__Mar_30__2014_ (2).png
1903,3,tv_guide_date,13,gemini-2.5-pro,13,Daily_News_Sun__May_15__2016_ (12).png
1904,3,tv_guide_date,13,gemini-2.5-pro,14,Daily_News_Sun__Oct_14__2007_ (8).png
1905,3,tv_guide_date,13,gemini-2.5-pro,15,Daily_News_Sun__Oct_18__2009_ (33).png
1906,3,tv_guide_date,13,gemini-2.5-pro,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1907,3,tv_guide_date,13,gemini-2.5-pro,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1908,3,tv_guide_date,13,gemini-2.5-pro,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1909,3,tv_guide_date,13,gemini-2.5-pro,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1910,3,tv_guide_date,13,gemini-2.5-pro,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1911,3,tv_guide_date,13,gemini-2.5-pro,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1912,3,tv_guide_date,13,gemini-2.5-pro,22,The_Californian_Sun__May_31__1998_ (7).png
1913,3,tv_guide_date,13,gemini-2.5-pro,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1914,3,tv_guide_date,13,gemini-2.5-pro,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1915,3,tv_guide_date,13,gemini-2.5-pro,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1916,3,tv_guide_date,13,gemini-2.5-pro,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1917,3,tv_guide_date,13,gemini-2.5-pro,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1918,3,tv_guide_date,13,gemini-2.5-pro,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1919,3,tv_guide_date,13,gemini-2.5-pro,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1920,3,tv_guide_date,13,gemini-2.5-pro,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1921,3,tv_guide_date,13,gemini-2.5-pro,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1922,3,tv_guide_date,13,gemini-2.5-pro,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1923,3,tv_guide_date,13,gemini-2.5-pro,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1924,3,tv_guide_date,13,gemini-2.5-pro,34,The_Sentinel_Sun__Nov_16__1997_.png
1925,3,tv_guide_date,14,o1,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1926,3,tv_guide_date,14,o1,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1927,3,tv_guide_date,14,o1,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1928,3,tv_guide_date,14,o1,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1929,3,tv_guide_date,14,o1,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1930,3,tv_guide_date,14,o1,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1931,3,tv_guide_date,14,o1,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1932,3,tv_guide_date,14,o1,7,Daily_News_Sun__Apr_13__2008_ (6).png
1933,3,tv_guide_date,14,o1,8,Daily_News_Sun__Apr_25__2010_ (11).png
1934,3,tv_guide_date,14,o1,9,Daily_News_Sun__Jun_17__2012_ (2).png
1935,3,tv_guide_date,14,o1,10,Daily_News_Sun__Jun_9__2013_.png
1936,3,tv_guide_date,14,o1,11,Daily_News_Sun__Mar_11__2012_ (17).png
1937,3,tv_guide_date,14,o1,12,Daily_News_Sun__Mar_30__2014_ (2).png
1938,3,tv_guide_date,14,o1,13,Daily_News_Sun__May_15__2016_ (12).png
1939,3,tv_guide_date,14,o1,14,Daily_News_Sun__Oct_14__2007_ (8).png
1940,3,tv_guide_date,14,o1,15,Daily_News_Sun__Oct_18__2009_ (33).png
1941,3,tv_guide_date,14,o1,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1942,3,tv_guide_date,14,o1,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1943,3,tv_guide_date,14,o1,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1944,3,tv_guide_date,14,o1,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1945,3,tv_guide_date,14,o1,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1946,3,tv_guide_date,14,o1,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1947,3,tv_guide_date,14,o1,22,The_Californian_Sun__May_31__1998_ (7).png
1948,3,tv_guide_date,14,o1,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1949,3,tv_guide_date,14,o1,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1950,3,tv_guide_date,14,o1,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1951,3,tv_guide_date,14,o1,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1952,3,tv_guide_date,14,o1,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1953,3,tv_guide_date,14,o1,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
1954,3,tv_guide_date,14,o1,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
1955,3,tv_guide_date,14,o1,30,The_Monitor_Sun__Nov_6__1994_ (8).png
1956,3,tv_guide_date,14,o1,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
1957,3,tv_guide_date,14,o1,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
1958,3,tv_guide_date,14,o1,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
1959,3,tv_guide_date,14,o1,34,The_Sentinel_Sun__Nov_16__1997_.png
1960,4,first_program,1,gpt-4,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
1961,4,first_program,1,gpt-4,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
1962,4,first_program,1,gpt-4,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
1963,4,first_program,1,gpt-4,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
1964,4,first_program,1,gpt-4,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
1965,4,first_program,1,gpt-4,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
1966,4,first_program,1,gpt-4,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
1967,4,first_program,1,gpt-4,7,Daily_News_Sun__Apr_13__2008_ (6).png
1968,4,first_program,1,gpt-4,8,Daily_News_Sun__Apr_25__2010_ (11).png
1969,4,first_program,1,gpt-4,9,Daily_News_Sun__Jun_17__2012_ (2).png
1970,4,first_program,1,gpt-4,10,Daily_News_Sun__Jun_9__2013_.png
1971,4,first_program,1,gpt-4,11,Daily_News_Sun__Mar_11__2012_ (17).png
1972,4,first_program,1,gpt-4,12,Daily_News_Sun__Mar_30__2014_ (2).png
1973,4,first_program,1,gpt-4,13,Daily_News_Sun__May_15__2016_ (12).png
1974,4,first_program,1,gpt-4,14,Daily_News_Sun__Oct_14__2007_ (8).png
1975,4,first_program,1,gpt-4,15,Daily_News_Sun__Oct_18__2009_ (33).png
1976,4,first_program,1,gpt-4,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
1977,4,first_program,1,gpt-4,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
1978,4,first_program,1,gpt-4,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
1979,4,first_program,1,gpt-4,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
1980,4,first_program,1,gpt-4,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
1981,4,first_program,1,gpt-4,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
1982,4,first_program,1,gpt-4,22,The_Californian_Sun__May_31__1998_ (7).png
1983,4,first_program,1,gpt-4,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
1984,4,first_program,1,gpt-4,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
1985,4,first_program,1,gpt-4,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
1986,4,first_program,1,gpt-4,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
1987,4,first_program,1,gpt-4,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
1988,4,first_program,1,gpt-4,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
